tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length
XLOC_008462	-	-	XLOC_008462	TMED3	TSS10347	chr15:79311061-79384719	-
XLOC_008463	-	-	XLOC_008463	KIAA1024	TSS10348	chr15:79432515-79472300	-
XLOC_008464	-	-	XLOC_008464	ST20-AS1	TSS10349	chr15:79843546-79924854	-
XLOC_008465	-	-	XLOC_008465	ZFAND6	TSS10350,TSS10351,TSS10352,TSS10353,TSS10354	chr15:80059567-80138393	-
XLOC_008466	-	-	XLOC_008466	FAH	TSS10355	chr15:80152890-80186582	-
XLOC_008467	-	-	XLOC_008467	ARNT2,MIR5572	TSS10356,TSS10357	chr15:80404349-80597936	-
XLOC_008468	-	-	XLOC_008468	ABHD17C	TSS10358	chr15:80695310-80755621	-
XLOC_008469	-	-	XLOC_008469	CEMIP	TSS10359	chr15:80779342-80989878	-
XLOC_008470	-	-	XLOC_008470	MESDC1	TSS10360	chr15:81000953-81004004	-
XLOC_008471	-	-	XLOC_008471	CFAP161	TSS10361	chr15:81134302-81149175	-
XLOC_008472	-	-	XLOC_008472	IL16	TSS10362,TSS10363,TSS10364	chr15:81196877-81324183	-
XLOC_008473	-	-	XLOC_008473	TMC3-AS1	TSS10365	chr15:81324332-81443076	-
XLOC_008474	-	-	XLOC_008474	LINC01583	TSS10366	chr15:82088593-82097693	-
XLOC_008475	-	-	XLOC_008475	SAXO2	TSS10367	chr15:82262810-82284926	-
XLOC_008476	-	-	XLOC_008476	ADAMTS7P1	TSS10368	chr15:82293282-82334561	-
XLOC_008477	-	-	XLOC_008477	UBE2Q2P2	TSS10369	chr15:82355135-82415611	-
XLOC_008478	-	-	XLOC_008478	GOLGA6L9	TSS10370,TSS10371	chr15:82429979-82439386	-
XLOC_008479	-	-	XLOC_008479	GOLGA6L17P	TSS10372	chr15:82519589-82526484	-
XLOC_008480	-	-	XLOC_008480	CPEB1-AS1	TSS10373	chr15:82543200-82709908	-
XLOC_008481	-	-	XLOC_008481	SNHG21	TSS10374	chr15:82750563-82806070	-
XLOC_008482	-	-	XLOC_008482	SCARNA15	TSS10375	chr15:82750563-82806070	-
XLOC_008483	-	-	XLOC_008483	WHAMM	TSS10376	chr15:82809627-82834861	-
XLOC_008484	-	-	XLOC_008484	FAM103A1	TSS10377	chr15:82986202-83011641	-
XLOC_008485	-	-	XLOC_008485	MIR4515	TSS10378	chr15:83016428-83067415	-
XLOC_008486	-	-	XLOC_008486	TM6SF1	TSS10379	chr15:83107571-83137359	-
XLOC_008487	-	-	XLOC_008487	SH3GL3	TSS10380	chr15:83447227-83618741	-
XLOC_008488	-	-	XLOC_008488	ADAMTSL3	TSS10381	chr15:83654085-84039841	-
XLOC_008489	-	-	XLOC_008489	EFTUD1P1	TSS10382	chr15:84080186-84126601	-
XLOC_008490	-	-	XLOC_008490	UBE2Q2L	TSS10383	chr15:84172489-84182233	-
XLOC_008491	-	-	XLOC_008491	LOC440300	TSS10384	chr15:84191847-84230168	-
XLOC_008492	-	-	XLOC_008492	GOLGA6L4	TSS10385	chr15:84235772-84245368	-
XLOC_008493	-	-	XLOC_008493	LOC102724034,LOC103171574	TSS10386	chr15:84422518-84425882	-
XLOC_008494	-	-	XLOC_008494	LOC642423	TSS10387	chr15:84428348-84516847	-
XLOC_008495	-	-	XLOC_008495	DNM1P41	TSS10388	chr15:84428348-84516847	-
XLOC_008496	-	-	XLOC_008496	LINC00933	TSS10389,TSS10390	chr15:84527195-84580181	-
XLOC_008497	-	-	XLOC_008497	ZSCAN2	TSS10391	chr15:84601017-84623716	-
XLOC_008498	-	-	XLOC_008498	SCAND2P	TSS10392	chr15:84631459-84654343	-
XLOC_008499	-	-	XLOC_008499	ZNF592	TSS10393	chr15:84748586-84806432	-
XLOC_008500	-	-	XLOC_008500	ALPK3	TSS10394	chr15:84816679-84873482	-
XLOC_008501	-	-	XLOC_008501	SLC28A1	TSS10395	chr15:84884660-84945796	-
XLOC_008502	-	-	XLOC_008502	PDE8A	TSS10396,TSS10397	chr15:84980512-85139145	-
XLOC_008503	-	-	XLOC_008503	GOLGA6L3	TSS10398	chr15:85240409-85247187	-
XLOC_008504	-	-	XLOC_008504	AKAP13,MIR7706	TSS10399,TSS10400	chr15:85380595-85749358	-
XLOC_008505	-	-	XLOC_008505	MIR548AP	TSS10401	chr15:85825634-85825730	-
XLOC_008506	-	-	XLOC_008506	AGBL1	TSS10402	chr15:86142010-87029052	-
XLOC_008507	-	-	XLOC_008507	LINC00052	TSS10403	chr15:87576928-87579686	-
XLOC_008508	-	-	XLOC_008508	NTRK3-AS1	TSS10404	chr15:87876756-88271066	-
XLOC_008509	-	-	XLOC_008509	MRPS11	TSS10405	chr15:88467452-88478630	-
XLOC_008510	-	-	XLOC_008510	MIR1179	TSS10406	chr15:88608106-88608197	-
XLOC_008511	-	-	XLOC_008511	MIR7-2	TSS10407	chr15:88611824-88611934	-
XLOC_008512	-	-	XLOC_008512	AEN	TSS10408	chr15:88621295-88632281	-
XLOC_008513	-	-	XLOC_008513	ISG20	TSS10409,TSS10410	chr15:88635636-88656344	-
XLOC_008514	-	-	XLOC_008514	ACAN	TSS10411	chr15:88803442-88875354	-
XLOC_008515	-	-	XLOC_008515	ABHD2	TSS10412	chr15:89088149-89202360	-
XLOC_008516	-	-	XLOC_008516	FANCI	TSS10413	chr15:89243962-89334795	-
XLOC_008517	-	-	XLOC_008517	MIR9-3,MIR9-3HG	TSS10414,TSS10415,TSS10416,TSS10417	chr15:89361578-89398487	-
XLOC_008518	-	-	XLOC_008518	TICRR	TSS10418	chr15:89575586-89655451	-
XLOC_008519	-	-	XLOC_008519	WDR93	TSS10419	chr15:89690796-89743638	-
XLOC_008520	-	-	XLOC_008520	MESP2	TSS10420	chr15:89776357-89778751	-
XLOC_008521	-	-	XLOC_008521	ZNF710	TSS10421	chr15:90001490-90082200	-
XLOC_008522	-	-	XLOC_008522	MIR3174	TSS10422	chr15:90001490-90082200	-
XLOC_008523	-	-	XLOC_008523	SEMA4B	TSS10423,TSS10424	chr15:90184919-90229660	-
XLOC_008524	-	-	XLOC_008524	GDPGP1	TSS10425	chr15:90230244-90272211	-
XLOC_008525	-	-	XLOC_008525	TTLL13P	TSS10426	chr15:90230244-90272211	-
XLOC_008526	-	-	XLOC_008526	NGRN	TSS10427	chr15:90230244-90272211	-
XLOC_008527	-	-	XLOC_008527	ZNF774	TSS10428	chr15:90352244-90361483	-
XLOC_008528	-	-	XLOC_008528	IQGAP1	TSS10429	chr15:90388240-90502243	-
XLOC_008529	-	-	XLOC_008529	CRTC3	TSS10430	chr15:90529885-90717140	-
XLOC_008530	-	-	XLOC_008530	LINC01585	TSS10431	chr15:90529885-90717140	-
XLOC_008531	-	-	XLOC_008531	BLM	TSS10432	chr15:90717326-90815462	-
XLOC_008532	-	-	XLOC_008532	FURIN	TSS10433,TSS10434,TSS10435	chr15:90868591-90883458	-
XLOC_008533	-	-	XLOC_008533	FES	TSS10436,TSS10437	chr15:90884434-90895776	-
XLOC_008534	-	-	XLOC_008534	MAN2A2	TSS10438	chr15:90904189-90922585	-
XLOC_008535	-	-	XLOC_008535	UNC45A	TSS10439,TSS10440	chr15:90930179-90954093	-
XLOC_008536	-	-	XLOC_008536	RCCD1	TSS10441	chr15:90954875-90963125	-
XLOC_008537	-	-	XLOC_008537	PRC1-AS1	TSS10442	chr15:90966037-90994651	-
XLOC_008538	-	-	XLOC_008538	LOC101926911	TSS10443	chr15:91022621-91031139	-
XLOC_008539	-	-	XLOC_008539	SV2B	TSS10444,TSS10445	chr15:91099951-91301309	-
XLOC_008540	-	-	XLOC_008540	CRAT37	TSS10446	chr15:91463338-91494850	-
XLOC_008541	-	-	XLOC_008541	SLCO3A1	TSS10447	chr15:91853707-92172435	-
XLOC_008542	-	-	XLOC_008542	ST8SIA2	TSS10448	chr15:92393909-92468728	-
XLOC_008543	-	-	XLOC_008543	C15orf32	TSS10449	chr15:92471676-92501117	-
XLOC_008544	-	-	XLOC_008544	ASB9P1	TSS10450	chr15:92795483-92797108	-
XLOC_008545	-	-	XLOC_008545	LINC01578	TSS10451,TSS10452	chr15:92882842-92898747	-
XLOC_008546	-	-	XLOC_008546	CHD2	TSS10453	chr15:92900320-93028007	-
XLOC_008547	-	-	XLOC_008547	MIR3175	TSS10454	chr15:92900320-93028007	-
XLOC_008548	-	-	XLOC_008548	LOC101927153	TSS10455	chr15:93856559-93878356	-
XLOC_008549	-	-	XLOC_008549	LINC01580	TSS10456	chr15:93900700-94107938	-
XLOC_008550	-	-	XLOC_008550	MCTP2	TSS10457,TSS10458	chr15:94298200-94483952	-
XLOC_008551	-	-	XLOC_008551	LOC440311	TSS10459	chr15:94855362-94857064	-
XLOC_008552	-	-	XLOC_008552	LINC00924	TSS10460	chr15:95433092-95507847	-
XLOC_008553	-	-	XLOC_008553	NR2F2	TSS10461,TSS10462,TSS10463,TSS10464	chr15:96127359-96340263	-
XLOC_008554	-	-	XLOC_008554	MIR1469	TSS10465	chr15:96127359-96340263	-
XLOC_008555	-	-	XLOC_008555	SPATA8	TSS10466	chr15:96783406-96785615	-
XLOC_008556	-	-	XLOC_008556	ARRDC4	TSS10467	chr15:97960702-97973838	-
XLOC_008557	-	-	XLOC_008557	IGF1R	TSS10468	chr15:98645865-98964530	-
XLOC_008558	-	-	XLOC_008558	MIR4714	TSS10469	chr15:98645865-98964530	-
XLOC_008559	-	-	XLOC_008559	LUNAR1	TSS10470	chr15:99014703-99031046	-
XLOC_008560	-	-	XLOC_008560	SYNM	TSS10471	chr15:99105079-99135595	-
XLOC_008561	-	-	XLOC_008561	LRRC28	TSS10472	chr15:99251361-99386309	-
XLOC_008562	-	-	XLOC_008562	HSP90B2P	TSS10473	chr15:99251361-99386309	-
XLOC_008563	-	-	XLOC_008563	MEF2A	TSS10474,TSS10475	chr15:99565927-99716424	-
XLOC_008564	-	-	XLOC_008564	CERS3-AS1	TSS10476	chr15:100372938-100544720	-
XLOC_008565	-	-	XLOC_008565	ASB7	TSS10477	chr15:100602549-100651699	-
XLOC_008566	-	-	XLOC_008566	ALDH1A3	TSS10478	chr15:100879691-100916625	-
XLOC_008567	-	-	XLOC_008567	LRRK1	TSS10479	chr15:100919214-101070112	-
XLOC_008568	-	-	XLOC_008568	PCSK6-AS1	TSS10480	chr15:101303927-101489984	-
XLOC_008569	-	-	XLOC_008569	OR4F6	TSS10481	chr15:101805719-101806658	-
XLOC_008570	-	-	XLOC_008570	OR4F15	TSS10482	chr15:101818186-101819125	-
XLOC_008571	-	-	XLOC_008571	OR4F13P	TSS10483	chr15:101842118-101850324	-
XLOC_008572	-	-	XLOC_008572	FAM138E	TSS10484	chr15:101954884-101956355	-
XLOC_008573	-	-	XLOC_008573	WASH3P	TSS10485	chr15:101960812-101979093	-
XLOC_008574	-	-	XLOC_008574	MIR6859-2	TSS10486	chr15:101960812-101979093	-
XLOC_008575	-	-	XLOC_008575	HERC2P3	TSS10487	chr15:20408395-20506180	-
XLOC_008576	-	-	XLOC_008576	GOLGA6L6	TSS10488	chr15:20531855-20541800	-
XLOC_008577	-	-	XLOC_008577	NBEAP1	TSS10489	chr15:20669467-20756151	-
XLOC_008578	-	-	XLOC_008578	POTEB2	TSS10490	chr15:20835371-20866314	-
XLOC_008579	-	-	XLOC_008579	NF1P2	TSS10491	chr15:20916691-20929296	-
XLOC_008580	-	-	XLOC_008580	LOC646214	TSS10492	chr15:21289603-21297829	-
XLOC_008581	-	-	XLOC_008581	CXADRP2	TSS10493	chr15:21371510-21373968	-
XLOC_008582	-	-	XLOC_008582	POTEB3	TSS10494	chr15:21408963-21440382	-
XLOC_008583	-	-	XLOC_008583	NF1P2	TSS10495	chr15:21490363-21502997	-
XLOC_008584	-	-	XLOC_008584	POTEB2	TSS10496	chr15:21846328-21877279	-
XLOC_008585	-	-	XLOC_008585	NF1P2	TSS10497	chr15:21927656-21940278	-
XLOC_008586	-	-	XLOC_008586	MIR1268A	TSS10498	chr15:22225277-22225329	-
XLOC_008587	-	-	XLOC_008587	GOLGA8CP,GOLGA8EP	TSS10499	chr15:22424671-22438026	-
XLOC_008588	-	-	XLOC_008588	HERC2P7	TSS10500	chr15:22479152-22482374	-
XLOC_008589	-	-	XLOC_008589	GOLGA8IP,GOLGA8J	TSS10501	chr15:22604337-22617854	-
XLOC_008590	-	-	XLOC_008590	CYFIP1	TSS10502,TSS10503	chr15:22869464-22980419	-
XLOC_008591	-	-	XLOC_008591	TUBGCP5	TSS10504	chr15:22999176-23039673	-
XLOC_008592	-	-	XLOC_008592	GOLGA6L1,GOLGA6L22	TSS10505,TSS10506	chr15:23127065-23334210	-
XLOC_008593	-	-	XLOC_008593	GOLGA6L2	TSS10507	chr15:23439385-23447243	-
XLOC_008594	-	-	XLOC_008594	MIR4508	TSS10508	chr15:23562061-23562131	-
XLOC_008595	-	-	XLOC_008595	MAGEL2	TSS10509	chr15:23643548-23647846	-
XLOC_008596	-	-	XLOC_008596	NDN	TSS10510	chr15:23685406-23687303	-
XLOC_008597	-	-	XLOC_008597	PWRN2	TSS10511	chr15:24164778-24169906	-
XLOC_008598	-	-	XLOC_008598	UBE3A	TSS10512,TSS10513	chr15:25337248-25439028	-
XLOC_008599	-	-	XLOC_008599	ATP10A	TSS10514	chr15:25678712-25863202	-
XLOC_008600	-	-	XLOC_008600	MIR4715	TSS10515	chr15:25678712-25863202	-
XLOC_008601	-	-	XLOC_008601	GABRB3	TSS10516,TSS10517,TSS10518,TSS10519	chr15:26543545-26773788	-
XLOC_008602	-	-	XLOC_008602	GABRG3-AS1	TSS10520	chr15:26971281-27533227	-
XLOC_008603	-	-	XLOC_008603	OCA2	TSS10521	chr15:27754875-28099312	-
XLOC_008604	-	-	XLOC_008604	HERC2	TSS10522	chr15:28111036-28322152	-
XLOC_008605	-	-	XLOC_008605	MIR1268A	TSS10523	chr15:28325482-28500841	-
XLOC_008606	-	-	XLOC_008606	MIR4509-1	TSS10524	chr15:28325482-28500841	-
XLOC_008607	-	-	XLOC_008607	GOLGA8F,GOLGA8G	TSS10525	chr15:28519610-28532997	-
XLOC_008608	-	-	XLOC_008608	GOLGA8M	TSS10526	chr15:28698695-28712421	-
XLOC_008609	-	-	XLOC_008609	GOLGA6L7P	TSS10527	chr15:28789833-28856574	-
XLOC_008610	-	-	XLOC_008610	FAM189A1	TSS10528	chr15:29120251-29570723	-
XLOC_008611	-	-	XLOC_008611	NSMCE3	TSS10529	chr15:29120251-29570723	-
XLOC_008612	-	-	XLOC_008612	TJP1	TSS10530,TSS10531,TSS10532	chr15:29699366-29968799	-
XLOC_008613	-	-	XLOC_008613	CHRFAM7A	TSS10533	chr15:30361239-30393661	-
XLOC_008614	-	-	XLOC_008614	GOLGA8R	TSS10534	chr15:30400561-30414260	-
XLOC_008615	-	-	XLOC_008615	MTMR10	TSS10535	chr15:30903851-30991604	-
XLOC_008616	-	-	XLOC_008616	TRPM1	TSS10536,TSS10537	chr15:31001060-31161273	-
XLOC_008617	-	-	XLOC_008617	MIR211	TSS10538	chr15:31001060-31161273	-
XLOC_008618	-	-	XLOC_008618	LOC283710	TSS10539	chr15:31222767-31230847	-
XLOC_008619	-	-	XLOC_008619	LOC100288637,OTUD7A	TSS10540,TSS10541	chr15:31483125-32435049	-
XLOC_008620	-	-	XLOC_008620	DKFZP434L187	TSS10542	chr15:31483125-32435049	-
XLOC_008621	-	-	XLOC_008621	GOLGA8H,GOLGA8K,GOLGA8T	TSS10543,TSS10544	chr15:31483125-32435049	-
XLOC_008622	-	-	XLOC_008622	ULK4P1	TSS10545	chr15:31483125-32435049	-
XLOC_008623	-	-	XLOC_008623	GOLGA8O	TSS10546	chr15:32441913-32455634	-
XLOC_008624	-	-	XLOC_008624	WHAMMP1	TSS10547	chr15:32519847-32533741	-
XLOC_008625	-	-	XLOC_008625	LOC100131315	TSS10548	chr15:32718003-32734669	-
XLOC_008626	-	-	XLOC_008626	FMN1	TSS10549,TSS10550	chr15:32765543-33194733	-
XLOC_008627	-	-	XLOC_008627	TMCO5B	TSS10551	chr15:33236475-33247555	-
XLOC_008628	-	-	XLOC_008628	LOC101928134	TSS10552,TSS10553	chr15:33303656-33310659	-
XLOC_008629	-	-	XLOC_008629	AVEN	TSS10554	chr15:33866226-34065086	-
XLOC_008630	-	-	XLOC_008630	EMC7	TSS10555	chr15:34084022-34101852	-
XLOC_008631	-	-	XLOC_008631	KATNBL1	TSS10556	chr15:34140673-34210096	-
XLOC_008632	-	-	XLOC_008632	SLC12A6	TSS10557,TSS10558,TSS10559,TSS10560	chr15:34224996-34338064	-
XLOC_008633	-	-	XLOC_008633	NOP10	TSS10561	chr15:34341715-34343161	-
XLOC_008634	-	-	XLOC_008634	LPCAT4	TSS10562	chr15:34358887-34367194	-
XLOC_008635	-	-	XLOC_008635	GOLGA8A	TSS10563,TSS10564	chr15:34379068-34437466	-
XLOC_008636	-	-	XLOC_008636	MIR1233-1	TSS10565	chr15:34379068-34437466	-
XLOC_008637	-	-	XLOC_008637	GOLGA8B	TSS10566,TSS10567	chr15:34525282-34583570	-
XLOC_008638	-	-	XLOC_008638	MIR1233-1	TSS10568	chr15:34525282-34583570	-
XLOC_008639	-	-	XLOC_008639	GJD2	TSS10569	chr15:34752440-34754581	-
XLOC_008640	-	-	XLOC_008640	ACTC1	TSS10570	chr15:34755083-34812923	-
XLOC_008641	-	-	XLOC_008641	AQR	TSS10571	chr15:34856350-34969794	-
XLOC_008642	-	-	XLOC_008642	ZNF770	TSS10572	chr15:34978340-34988296	-
XLOC_008643	-	-	XLOC_008643	DPH6	TSS10573	chr15:35370968-35859001	-
XLOC_008644	-	-	XLOC_008644	MIR3942	TSS10574	chr15:35370968-35859001	-
XLOC_008645	-	-	XLOC_008645	CSNK1A1P1	TSS10575	chr15:36579602-36818506	-
XLOC_008646	-	-	XLOC_008646	LOC145845	TSS10576	chr15:36864442-36886533	-
XLOC_008647	-	-	XLOC_008647	MEIS2	TSS10577,TSS10578,TSS10579,TSS10580	chr15:36891020-37101299	-
XLOC_008648	-	-	XLOC_008648	MIR8063	TSS10581	chr15:36891020-37101299	-
XLOC_008649	-	-	XLOC_008649	RASGRP1	TSS10582	chr15:38488097-38564806	-
XLOC_008650	-	-	XLOC_008650	FSIP1	TSS10583	chr15:39600030-39782838	-
XLOC_008651	-	-	XLOC_008651	GPR176	TSS10584,TSS10585	chr15:39799021-39920892	-
XLOC_008652	-	-	XLOC_008652	SRP14	TSS10586	chr15:40035689-40039202	-
XLOC_008653	-	-	XLOC_008653	BMF	TSS10587,TSS10588,TSS10589	chr15:40087890-40108884	-
XLOC_008654	-	-	XLOC_008654	C15orf56	TSS10590	chr15:40161008-40277487	-
XLOC_008655	-	-	XLOC_008655	ANKRD63	TSS10591	chr15:40278371-40282586	-
XLOC_008656	-	-	XLOC_008656	PLCB2	TSS10592	chr15:40287896-40307973	-
XLOC_008657	-	-	XLOC_008657	C15orf52	TSS10593	chr15:40331451-40340967	-
XLOC_008658	-	-	XLOC_008658	C15orf57,MRPL42P5	TSS10594,TSS10595	chr15:40531340-40565057	-
XLOC_008659	-	-	XLOC_008659	RAD51-AS1	TSS10596	chr15:40693754-40695105	-
XLOC_008660	-	-	XLOC_008660	RMDN3	TSS10597	chr15:40735883-40755336	-
XLOC_008661	-	-	XLOC_008661	DNAJC17	TSS10598	chr15:40767868-40814569	-
XLOC_008662	-	-	XLOC_008662	PPP1R14D	TSS10599	chr15:40815444-40828709	-
XLOC_008663	-	-	XLOC_008663	RHOV	TSS10600	chr15:40872213-40874289	-
XLOC_008664	-	-	XLOC_008664	INO80	TSS10601	chr15:40978880-41116246	-
XLOC_008665	-	-	XLOC_008665	EXD1	TSS10602	chr15:41182730-41230757	-
XLOC_008666	-	-	XLOC_008666	OIP5	TSS10603	chr15:41309267-41332621	-
XLOC_008667	-	-	XLOC_008667	NDUFAF1	TSS10604	chr15:41387348-41402460	-
XLOC_008668	-	-	XLOC_008668	LTK	TSS10605	chr15:41503641-41513887	-
XLOC_008669	-	-	XLOC_008669	RPAP1	TSS10606	chr15:41517175-41544277	-
XLOC_008670	-	-	XLOC_008670	SPTBN5	TSS10607	chr15:41828084-41894077	-
XLOC_008671	-	-	XLOC_008671	MIR4310	TSS10608	chr15:41828084-41894077	-
XLOC_008672	-	-	XLOC_008672	EHD4	TSS10609	chr15:41899440-41972557	-
XLOC_008673	-	-	XLOC_008673	PLA2G4E	TSS10610	chr15:41972762-42050703	-
XLOC_008674	-	-	XLOC_008674	PLA2G4D	TSS10611	chr15:42067682-42094554	-
XLOC_008675	-	-	XLOC_008675	PLA2G4F	TSS10612	chr15:42141133-42156641	-
XLOC_008676	-	-	XLOC_008676	VPS39	TSS10613	chr15:42158700-42208326	-
XLOC_008677	-	-	XLOC_008677	MIR627	TSS10614	chr15:42158700-42208326	-
XLOC_008678	-	-	XLOC_008678	TMEM87A	TSS10615	chr15:42210451-42273584	-
XLOC_008679	-	-	XLOC_008679	ZNF106	TSS10616,TSS10617	chr15:42412436-42491197	-
XLOC_008680	-	-	XLOC_008680	LRRC57	TSS10618	chr15:42542521-42548804	-
XLOC_008681	-	-	XLOC_008681	CDAN1	TSS10619	chr15:42723561-42737219	-
XLOC_008682	-	-	XLOC_008682	TTBK2	TSS10620	chr15:42744345-42920809	-
XLOC_008683	-	-	XLOC_008683	UBR1	TSS10621	chr15:42942899-43106088	-
XLOC_008684	-	-	XLOC_008684	EPB42	TSS10622	chr15:43197227-43221125	-
XLOC_008685	-	-	XLOC_008685	TGM5	TSS10623	chr15:43232594-43266857	-
XLOC_008686	-	-	XLOC_008686	TGM7	TSS10624	chr15:43276280-43302255	-
XLOC_008687	-	-	XLOC_008687	LCMT2	TSS10625	chr15:43327775-43354555	-
XLOC_008688	-	-	XLOC_008688	ZSCAN29	TSS10626	chr15:43358171-43370060	-
XLOC_008689	-	-	XLOC_008689	TP53BP1	TSS10627,TSS10628	chr15:43407213-43510509	-
XLOC_008690	-	-	XLOC_008690	PPIP5K1	TSS10629,TSS10630	chr15:43533461-43590253	-
XLOC_008691	-	-	XLOC_008691	STRC	TSS10631	chr15:43599562-43618800	-
XLOC_008692	-	-	XLOC_008692	CATSPER2	TSS10632,TSS10633	chr15:43630561-43648845	-
XLOC_008693	-	-	XLOC_008693	CATSPER2P1	TSS10634	chr15:43735947-43746298	-
XLOC_008694	-	-	XLOC_008694	ELL3	TSS10635	chr15:43746391-43802571	-
XLOC_008695	-	-	XLOC_008695	MIR1282	TSS10636	chr15:43746391-43802571	-
XLOC_008696	-	-	XLOC_008696	SERINC4	TSS10637	chr15:43746391-43802571	-
XLOC_008697	-	-	XLOC_008697	MFAP1	TSS10638	chr15:43804534-43824753	-
XLOC_008698	-	-	XLOC_008698	FRMD5	TSS10639,TSS10640	chr15:43870760-44195294	-
XLOC_008699	-	-	XLOC_008699	PIN4P1	TSS10641	chr15:43870760-44195294	-
XLOC_008700	-	-	XLOC_008700	EIF3J-AS1	TSS10642	chr15:44534504-44536923	-
XLOC_008701	-	-	XLOC_008701	SPG11	TSS10643	chr15:44537067-44663678	-
XLOC_008702	-	-	XLOC_008702	PATL2	TSS10644	chr15:44665731-44676888	-
XLOC_008703	-	-	XLOC_008703	DUOX2	TSS10645	chr15:45092653-45114161	-
XLOC_008704	-	-	XLOC_008704	DUOXA1	TSS10646,TSS10647	chr15:45114324-45129877	-
XLOC_008705	-	-	XLOC_008705	SHF	TSS10648,TSS10649,TSS10650	chr15:45167213-45201175	-
XLOC_008706	-	-	XLOC_008706	LOC101928414	TSS10651	chr15:45251580-45279222	-
XLOC_008707	-	-	XLOC_008707	GATM	TSS10652	chr15:45361123-45378782	-
XLOC_008708	-	-	XLOC_008708	SLC30A4	TSS10653	chr15:45482480-45556730	-
XLOC_008709	-	-	XLOC_008709	LINC01491	TSS10654	chr15:47803383-47846236	-
XLOC_008710	-	-	XLOC_008710	MYEF2	TSS10655	chr15:48120971-48178361	-
XLOC_008711	-	-	XLOC_008711	FBN1	TSS10656	chr15:48408305-48645788	-
XLOC_008712	-	-	XLOC_008712	CEP152	TSS10657	chr15:48737937-48811146	-
XLOC_008713	-	-	XLOC_008713	SHC4	TSS10658	chr15:48823736-48963444	-
XLOC_008714	-	-	XLOC_008714	SECISBP2L	TSS10659	chr15:48988638-49046563	-
XLOC_008715	-	-	XLOC_008715	COPS2	TSS10660	chr15:49125273-49155657	-
XLOC_008716	-	-	XLOC_008716	MIR4716	TSS10661	chr15:49155758-49620921	-
XLOC_008717	-	-	XLOC_008717	FAM227B	TSS10662	chr15:49155758-49620921	-
XLOC_008718	-	-	XLOC_008718	ATP8B4	TSS10663,TSS10664	chr15:49858237-50119222	-
XLOC_008719	-	-	XLOC_008719	HDC	TSS10665	chr15:50241948-50265965	-
XLOC_008720	-	-	XLOC_008720	GABPB1	TSS10666	chr15:50277191-50358306	-
XLOC_008721	-	-	XLOC_008721	FLJ10038	TSS10667	chr15:50277191-50358306	-
XLOC_008722	-	-	XLOC_008722	USP50	TSS10668	chr15:50424376-50546705	-
XLOC_008723	-	-	XLOC_008723	TRPM7	TSS10669	chr15:50557158-50686815	-
XLOC_008724	-	-	XLOC_008724	SPPL2A	TSS10670	chr15:50707539-50765713	-
XLOC_008725	-	-	XLOC_008725	TNFAIP8L3	TSS10671,TSS10672	chr15:51056600-51105276	-
XLOC_008726	-	-	XLOC_008726	CYP19A1	TSS10673	chr15:51208056-51338598	-
XLOC_008727	-	-	XLOC_008727	MIR7973-2	TSS10674	chr15:51208056-51338598	-
XLOC_008728	-	-	XLOC_008728	DMXL2	TSS10675	chr15:51447723-51622770	-
XLOC_008729	-	-	XLOC_008729	LYSMD2	TSS10676,TSS10677	chr15:51723063-51751453	-
XLOC_008730	-	-	XLOC_008730	LOC100422556	TSS10678	chr15:51918962-51924120	-
XLOC_008731	-	-	XLOC_008731	LEO1	TSS10679	chr15:51938024-51971801	-
XLOC_008732	-	-	XLOC_008732	BCL2L10	TSS10680	chr15:52109265-52112775	-
XLOC_008733	-	-	XLOC_008733	GNB5	TSS10681,TSS10682	chr15:52120925-52295798	-
XLOC_008734	-	-	XLOC_008734	MYO5C	TSS10683	chr15:52120925-52295798	-
XLOC_008735	-	-	XLOC_008735	MIR1266	TSS10684	chr15:52120925-52295798	-
XLOC_008736	-	-	XLOC_008736	MYO5A	TSS10685	chr15:52307283-52529050	-
XLOC_008737	-	-	XLOC_008737	ARPP19	TSS10686,TSS10687	chr15:52547044-52569446	-
XLOC_008738	-	-	XLOC_008738	FAM214A	TSS10688,TSS10689	chr15:52581320-52678634	-
XLOC_008739	-	-	XLOC_008739	ONECUT1	TSS10690,TSS10691	chr15:52756962-52790012	-
XLOC_008740	-	-	XLOC_008740	WDR72	TSS10692,TSS10693,TSS10694,TSS10695	chr15:53513740-53762878	-
XLOC_008741	-	-	XLOC_008741	RSL24D1	TSS10696	chr15:55181313-55197033	-
XLOC_008742	-	-	XLOC_008742	RAB27A	TSS10697,TSS10698,TSS10699,TSS10700	chr15:55202965-55289815	-
XLOC_008743	-	-	XLOC_008743	PIGBOS1	TSS10701	chr15:55317183-55508234	-
XLOC_008744	-	-	XLOC_008744	CCPG1,DYX1C1,DYX1C1-CCPG1	TSS10702,TSS10703,TSS10704,TSS10705	chr15:55317183-55508234	-
XLOC_008745	-	-	XLOC_008745	MIR628	TSS10706	chr15:55317183-55508234	-
XLOC_008746	-	-	XLOC_008746	PYGO1	TSS10707	chr15:55538886-55588852	-
XLOC_008747	-	-	XLOC_008747	PRTG	TSS10708	chr15:55611540-55743119	-
XLOC_008748	-	-	XLOC_008748	NEDD4	TSS10709,TSS10710	chr15:55826918-55993746	-
